"contrato;periodo;mes;nombre_banco;tipo_archivo_recaudo;total_recaudo;total_transacciones;periodo_mes"
"recursos fonset;2020;9;bogota;presencial;1032000;2;2020/9"
"recursos fonset;2020;9;bogota;virtual;8272429843;78;2020/9"
"recursos fonset;2020;9;occidente;presencial;4377000;1;2020/9"
"rendimientos financieros y recursos no ejecutados;2020;9;bancolombia;presencial;1122275377;41;2020/9"
"rendimientos financieros y recursos no ejecutados;2020;9;bbva;presencial;216692;1;2020/9"
"rendimientos financieros y recursos no ejecutados;2020;9;bogota;presencial;5416532;9;2020/9"
"rendimientos financieros y recursos no ejecutados;2020;9;bogota;virtual;7889192295;202;2020/9"
"rendimientos financieros y recursos no ejecutados;2020;9;cruce cuentas;presencial;7294951;1;2020/9"
"rendimientos financieros y recursos no ejecutados;2020;9;davivienda;presencial;21705600;3;2020/9"
"rendimientos financieros y recursos no ejecutados;2020;9;occidente;presencial;20120699;4;2020/9"
"rentas contractuales;2020;9;bancolombia;presencial;27308027;55;2020/9"
"rentas contractuales;2020;9;bancolombia;virtual;3595420977;17;2020/9"
"rentas contractuales;2020;9;bogota;presencial;4016245;9;2020/9"
"rentas contractuales;2020;9;bogota;virtual;10322000;1;2020/9"
"rentas contractuales;2020;9;caja social;presencial;983725;1;2020/9"
"rentas contractuales;2020;9;cotrafa;presencial;3498391;1;2020/9"
"rentas contractuales;2020;9;davivienda;virtual;350400;4;2020/9"
"rentas contractuales;2020;9;occidente;presencial;1592247;3;2020/9"
"rentas contractuales;2020;9;occidente;virtual;3030425;1;2020/9"
"rentas contractuales;2020;9;occidente;virtual;3253781;1;2020/9"
"rentas contractuales;2020;9;sudameris;presencial;2422686;3;2020/9"
"retencion ica;2020;9;bancolombia;presencial;185597326;49;2020/9"
"retencion ica;2020;9;bancolombia;virtual;1986985713;490;2020/9"
"retencion ica;2020;9;bbva;presencial;204756032;10;2020/9"
"retencion ica;2020;9;bogota;presencial;129164000;13;2020/9"
"retencion ica;2020;9;bogota;virtual;625210057;183;2020/9"
"retencion ica;2020;9;cotrafa;presencial;1616000;1;2020/9"
"retencion ica;2020;9;davivienda;presencial;751859000;1;2020/9"
"retencion ica;2020;9;davivienda;virtual;1335820070;73;2020/9"
"retencion ica;2020;9;occidente;presencial;202898281;41;2020/9"
"retencion ica;2020;9;occidente;virtual;11250000;7;2020/9"
"retencion ica;2020;9;occidente;virtual;89566730;70;2020/9"
"retencion ica;2020;9;occidente;virtual;8225000;13;2020/9"
"retencion ica;2020;9;popular;presencial;323000;1;2020/9"
"retencion ica;2020;9;sudameris;presencial;360000;1;2020/9"
"servicios;2020;9;bancolombia;presencial;5940100;786;2020/9"
"servicios;2020;9;bogota;virtual;100200;6;2020/9"
"servicios;2020;9;caja social;presencial;5600;1;2020/9"
"servicios;2020;9;cotrafa;presencial;98700;3;2020/9"
"servicios;2020;9;davivienda;presencial;2068473;15;2020/9"
"servicios;2020;9;occidente;presencial;690600;91;2020/9"
"servicios;2020;9;popular;presencial;11200;2;2020/9"
"sobretasa a la gasolina;2020;9;cruce cuentas;presencial;3657852000;4;2020/9"
"sobretasa a la gasolina;2020;9;popular;presencial;3109179000;4;2020/9"
"transferencias;2020;9;bancolombia;presencial;18926;1;2020/9"
"transferencias;2020;9;bbva;presencial;44706903;1;2020/9"
"transferencias;2020;9;bogota;virtual;2889050782;35;2020/9"
"transferencias;2020;9;occidente;presencial;458175;1;2020/9"
"alumbrado publico;2020;10;bancolombia;presencial;161217283;296;2020/10"
"alumbrado publico;2020;10;bbva;presencial;20450249;6;2020/10"
"alumbrado publico;2020;10;bogota;presencial;95111990;30;2020/10"
"alumbrado publico;2020;10;caja social;presencial;799230;2;2020/10"
"alumbrado publico;2020;10;confiar;presencial;1233659;6;2020/10"
"alumbrado publico;2020;10;cotrafa;presencial;1937874;12;2020/10"
"alumbrado publico;2020;10;cruce cuentas;presencial;6016215260;2;2020/10"
"alumbrado publico;2020;10;davivienda;presencial;40430430;43;2020/10"
"alumbrado publico;2020;10;occidente;presencial;8403512;26;2020/10"
"circulacion y transito;2020;10;bancolombia;presencial;66939806;1202;2020/10"
"circulacion y transito;2020;10;bbva;presencial;276789345;25;2020/10"
"circulacion y transito;2020;10;bogota;presencial;4929625;51;2020/10"
"circulacion y transito;2020;10;bogota;virtual;3638822;41;2020/10"
"circulacion y transito;2020;10;caja social;presencial;935105;7;2020/10"
"circulacion y transito;2020;10;confiar;presencial;1921563;18;2020/10"
"circulacion y transito;2020;10;cotrafa;presencial;784874;23;2020/10"
"circulacion y transito;2020;10;davivienda;presencial;1289372743;210;2020/10"
"circulacion y transito;2020;10;occidente;presencial;12670435;278;2020/10"
"circulacion y transito;2020;10;occidente;virtual;16824;2;2020/10"
"circulacion y transito;2020;10;popular;presencial;4995806;74;2020/10"
"cuotas partes jubilatorias;2020;10;bancolombia;presencial;1562155;1;2020/10"
"cuotas partes jubilatorias;2020;10;bogota;presencial;284707;1;2020/10"
"cuotas partes jubilatorias;2020;10;davivienda;presencial;92274468;20;2020/10"
"deguello de ganado;2020;10;bancolombia;virtual;295397700;2;2020/10"
"delineacion urbana;2020;10;bancolombia;presencial;1483658969;164;2020/10"
"delineacion urbana;2020;10;bancolombia;virtual;146949000;15;2020/10"
"delineacion urbana;2020;10;bbva;presencial;86973373;1;2020/10"
"delineacion urbana;2020;10;bogota;presencial;107474167;5;2020/10"
"delineacion urbana;2020;10;bogota;virtual;12458000;2;2020/10"
"delineacion urbana;2020;10;caja social;presencial;40000;1;2020/10"
"delineacion urbana;2020;10;colpatria;presencial;1714000;2;2020/10"
"delineacion urbana;2020;10;confiar;presencial;1234000;1;2020/10"
"delineacion urbana;2020;10;cotrafa;presencial;11677949;4;2020/10"
"delineacion urbana;2020;10;davivienda;presencial;56014000;19;2020/10"
"delineacion urbana;2020;10;occidente;presencial;3045034000;5;2020/10"
"delineacion urbana;2020;10;occidente;virtual;7370000;3;2020/10"
"delineacion urbana;2020;10;occidente;virtual;603000;2;2020/10"
"delineacion urbana;2020;10;popular;presencial;4755000;2;2020/10"
"estampilla procultura;2020;10;bancolombia;presencial;3640000;1;2020/10"
"estampilla procultura;2020;10;bogota;virtual;126676000;7;2020/10"
"impuesto predial;2020;10;agrario;presencial;352427985;17;2020/10"
"impuesto predial;2020;10;bancolombia;presencial;44615304919;73380;2020/10"
"impuesto predial;2020;10;bancolombia;virtual;9883307716;12825;2020/10"
"impuesto predial;2020;10;bbva;presencial;1624807225;1598;2020/10"
"impuesto predial;2020;10;bogota;presencial;9447386173;6403;2020/10"
"impuesto predial;2020;10;bogota;virtual;1444189540;1223;2020/10"
"impuesto predial;2020;10;caja social;presencial;659859844;1862;2020/10"
"impuesto predial;2020;10;cfa;presencial;91240954;221;2020/10"
"impuesto predial;2020;10;colpatria;presencial;1446736363;4126;2020/10"
"impuesto predial;2020;10;confiar;presencial;604706813;1931;2020/10"
"impuesto predial;2020;10;coofinep;presencial;176010906;534;2020/10"
"impuesto predial;2020;10;cotrafa;presencial;1722933397;5289;2020/10"
"impuesto predial;2020;10;cruce cuentas;presencial;9348632;17;2020/10"
"impuesto predial;2020;10;davivienda;presencial;9238774234;10110;2020/10"
"impuesto predial;2020;10;davivienda;virtual;840055010;712;2020/10"
"impuesto predial;2020;10;occidente;presencial;4654572035;3874;2020/10"
"impuesto predial;2020;10;occidente;virtual;1512122471;1386;2020/10"
"impuesto predial;2020;10;occidente;virtual;332832777;61;2020/10"
"impuesto predial;2020;10;occidente;virtual;1695114427;1757;2020/10"
"impuesto predial;2020;10;popular;presencial;232372949;380;2020/10"
"impuesto predial;2020;10;sudameris;presencial;156074937;344;2020/10"
"impuesto telefonico;2020;10;bancolombia;presencial;314221664;22;2020/10"
"impuesto telefonico;2020;10;bbva;presencial;1665533877;3;2020/10"
"impuesto telefonico;2020;10;bogota;presencial;68000;1;2020/10"
"impuesto telefonico;2020;10;bogota;virtual;29643283;30;2020/10"
"impuesto telefonico;2020;10;colpatria;presencial;400;1;2020/10"
"impuesto telefonico;2020;10;confiar;presencial;4417;1;2020/10"
"impuesto telefonico;2020;10;cruce cuentas;presencial;209712;3;2020/10"
"impuesto telefonico;2020;10;davivienda;presencial;53987;1;2020/10"
"impuesto telefonico;2020;10;occidente;virtual;173958;1;2020/10"
"impuesto telefonico;2020;10;occidente;virtual;98671;2;2020/10"
